amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2016,year,2016,,heading,50,SURPLUS,5300,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,2800 - 5200 or 2800 + 5200 depending on the sign on 5200 such that 5400 < 2800,subtotal,51,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,5400,Buffalo City,BUF,645029631
Audited Actual,AUDA,2016,year,2016,,line_item,52,Taxation,5500,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,5400 - 5500 or 5400 + 5500 depending on the sign on 5500 such that 5600 < 5400,subtotal,53,Operating Surplus / (Deficit) - After Tax,5600,Buffalo City,BUF,645029631
Audited Actual,AUDA,2016,year,2016,,line_item,54,Cross Subsidisation,5800,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,55,Plus Interests In Entities Not Wholly Owned,6600,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,"sum(5600, 5800, 6600)",subtotal,56,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",5900,Buffalo City,BUF,645029631
Audited Actual,AUDA,2016,year,2016,,heading,57,OTHER ADJUSTMENTS AND TRANSFERS,6200,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,58,Dividends Paid (Municipal Entities Only),5700,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,59,Asset Financing Reserve (Afr),6210,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,60,Housing Development Fund,6220,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,61,Depreciation Reserve Ex Afr,6230,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,62,Depreciation Reserve Ex Govt Grants,6240,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,63,Depreciation Reserve Ex Donations And Contributions,6250,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,64,Self-Insurance Reserve,6260,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,65,Revaluation Reserve,6270,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,,line_item,66,Other,6280,Buffalo City,BUF,0
Audited Actual,AUDA,2016,year,2016,"sum(5900, 5700, 6210, 6220, 6230, 6240, 6250, 6260, 6270, 6280)",subtotal,67,Change To Unappropriated Surplus / (Accumulated Deficit),6700,Buffalo City,BUF,645029631
Audited Actual,AUDA,2016,year,2016,,heading,1,OPERATING REVENUE,0100,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,2,Property Rates,0200,City of Cape Town,CPT,7838728035
Audited Actual,AUDA,2016,year,2016,,line_item,3,Property Rates - Penalties And Collection Charges,0300,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,4,Service Charges,0400,City of Cape Town,CPT,17552069505
Audited Actual,AUDA,2016,year,2016,,line_item,5,Rent Of Facilities And Equipment,0700,City of Cape Town,CPT,350953951
Audited Actual,AUDA,2016,year,2016,,line_item,6,Interest Earned - External Investments,0800,City of Cape Town,CPT,680150054
Audited Actual,AUDA,2016,year,2016,,line_item,7,Interest Earned - Outstanding Debtors,1000,City of Cape Town,CPT,221608715
Audited Actual,AUDA,2016,year,2016,,line_item,8,Dividends Received,1100,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,9,Fines,1300,City of Cape Town,CPT,1112955847
Audited Actual,AUDA,2016,year,2016,,line_item,10,Licenses and Permits,1400,City of Cape Town,CPT,41493850
Audited Actual,AUDA,2016,year,2016,,line_item,11,Agency Services,1500,City of Cape Town,CPT,183259576
Audited Actual,AUDA,2016,year,2016,,line_item,12,Transfers Recognised - Operating,1600,City of Cape Town,CPT,5679467809
Audited Actual,AUDA,2016,year,2016,,line_item,13,Transfers Recognised - Capital,1610,City of Cape Town,CPT,2131537134
Audited Actual,AUDA,2016,year,2016,,line_item,14,Other Revenue,1700,City of Cape Town,CPT,400651465
Audited Actual,AUDA,2016,year,2016,,line_item,15,"Gain On Disposal Of Property, Plant & Equipment",1800,City of Cape Town,CPT,126546143
Audited Actual,AUDA,2016,year,2016,"sum(0200, 0300, 0400, 0700, 0800, 1000, 1100, 1300, 1400, 1500, 1600, 1610, 1700, 1800)",subtotal,16,Total Operating Revenue Generated,1900,City of Cape Town,CPT,36319422084
Audited Actual,AUDA,2016,year,2016,,line_item,17,Less Revenue Foregone,2000,City of Cape Town,CPT,1098941092
Audited Actual,AUDA,2016,year,2016,1900 - 2000 or 1900 + 2000 depending on the sign on 2000 such that 2100 < 1900,subtotal,18,Total Direct Operating Revenue,2100,City of Cape Town,CPT,35220480992
Audited Actual,AUDA,2016,year,2016,,heading,19,INTERNAL TRANSFERS – (must net out with corresp. items under,2200,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,20,Interest Received - Internal Loans,2300,City of Cape Town,CPT,1209487536
Audited Actual,AUDA,2016,year,2016,,line_item,21,Internal Recoveries (Activity Based Costing Etc),2500,City of Cape Town,CPT,12218963711
Audited Actual,AUDA,2016,year,2016,,line_item,22,Dividends Received - Internal (From Municipal Entities),2600,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,"sum(2300, 2500, 2600)",subtotal,23,Total Indirect Operating Revenue,2700,City of Cape Town,CPT,13428451247
Audited Actual,AUDA,2016,year,2016,"sum(2100, 2700)",subtotal,24,Total Operating Revenue,2800,City of Cape Town,CPT,48648932239
Audited Actual,AUDA,2016,year,2016,,heading,25,OPERATING EXPENDITURE,2900,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,26,Employee Related Costs - Wages & Salaries,3000,City of Cape Town,CPT,7204098774
Audited Actual,AUDA,2016,year,2016,,line_item,27,Employee Related Costs - Social Contributions,3100,City of Cape Town,CPT,2245102333
Audited Actual,AUDA,2016,year,2016,,line_item,28,Less Employee Costs Capitalised,3200,City of Cape Town,CPT,-33312002
Audited Actual,AUDA,2016,year,2016,,line_item,29,Less Employee Costs Allocated To Other Operating Items,3300,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,30,Remuneration Of Councillors,3400,City of Cape Town,CPT,135094548
Audited Actual,AUDA,2016,year,2016,,line_item,31,Debt Impairment,3500,City of Cape Town,CPT,1898894050
Audited Actual,AUDA,2016,year,2016,,line_item,32,Collection Costs,3600,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,33,Depreciation and Asset Impairment,3700,City of Cape Town,CPT,2145817103
Audited Actual,AUDA,2016,year,2016,,line_item,34,Interest Expense - External Borrowings,3900,City of Cape Town,CPT,748478963
Audited Actual,AUDA,2016,year,2016,,line_item,35,Redemption Payments - External Borrowings (Gamap To Remove),4000,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,36,Bulk Purchases,4100,City of Cape Town,CPT,8073335735
Audited Actual,AUDA,2016,year,2016,,line_item,37,Other Materials,4110,City of Cape Town,CPT,326087691
Audited Actual,AUDA,2016,year,2016,,line_item,38,Contracted Services,4200,City of Cape Town,CPT,3886304561
Audited Actual,AUDA,2016,year,2016,,line_item,39,Grants and Subsidies,4300,City of Cape Town,CPT,148245917
Audited Actual,AUDA,2016,year,2016,,line_item,40,Other Expenditure,4400,City of Cape Town,CPT,4061050465
Audited Actual,AUDA,2016,year,2016,,line_item,41,"Loss On Disposal Of Property, Plant & Equipment",4500,City of Cape Town,CPT,8302317
Audited Actual,AUDA,2016,year,2016,,line_item,42,Contributions To/(From) Provisions,4550,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,"sum(3000, 3100, 3200, 3300, 3400, 3500, 3600, 3700, 3900, 4000, 4100, 4110, 4200, 4300, 4400, 4500, 4550)",subtotal,43,Total Direct Operating Expenditure,4600,City of Cape Town,CPT,30847500455
Audited Actual,AUDA,2016,year,2016,,heading,44,INTERNAL TRANSFERS - (must net out with corresp. items under,4700,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,45,Interest - Internal Borrowings,4800,City of Cape Town,CPT,1209487537
Audited Actual,AUDA,2016,year,2016,,line_item,46,Internal Charges (Activity Based Costing Etc),5000,City of Cape Town,CPT,12218963709
Audited Actual,AUDA,2016,year,2016,,line_item,47,Contributed Assets,5010,City of Cape Town,CPT,100499
Audited Actual,AUDA,2016,year,2016,"sum(4800, 5000, 5010)",subtotal,48,Total Indirect Operating Expenditure,5100,City of Cape Town,CPT,13428551745
Audited Actual,AUDA,2016,year,2016,"sum(4600, 5100)",subtotal,49,Total Operating Expenditure,5200,City of Cape Town,CPT,44276052200
Audited Actual,AUDA,2016,year,2016,,heading,50,SURPLUS,5300,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,2800 - 5200 or 2800 + 5200 depending on the sign on 5200 such that 5400 < 2800,subtotal,51,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,5400,City of Cape Town,CPT,4372880039
Audited Actual,AUDA,2016,year,2016,,line_item,52,Taxation,5500,City of Cape Town,CPT,20006799
Audited Actual,AUDA,2016,year,2016,5400 - 5500 or 5400 + 5500 depending on the sign on 5500 such that 5600 < 5400,subtotal,53,Operating Surplus / (Deficit) - After Tax,5600,City of Cape Town,CPT,4352873240
Audited Actual,AUDA,2016,year,2016,,line_item,54,Cross Subsidisation,5800,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,55,Plus Interests In Entities Not Wholly Owned,6600,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,"sum(5600, 5800, 6600)",subtotal,56,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",5900,City of Cape Town,CPT,4352873240
Audited Actual,AUDA,2016,year,2016,,heading,57,OTHER ADJUSTMENTS AND TRANSFERS,6200,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,58,Dividends Paid (Municipal Entities Only),5700,City of Cape Town,CPT,13918000
Audited Actual,AUDA,2016,year,2016,,line_item,59,Asset Financing Reserve (Afr),6210,City of Cape Town,CPT,-234386120
Audited Actual,AUDA,2016,year,2016,,line_item,60,Housing Development Fund,6220,City of Cape Town,CPT,36611960
Audited Actual,AUDA,2016,year,2016,,line_item,61,Depreciation Reserve Ex Afr,6230,City of Cape Town,CPT,89196493
Audited Actual,AUDA,2016,year,2016,,line_item,62,Depreciation Reserve Ex Govt Grants,6240,City of Cape Town,CPT,-1296246728
Audited Actual,AUDA,2016,year,2016,,line_item,63,Depreciation Reserve Ex Donations And Contributions,6250,City of Cape Town,CPT,-37463942
Audited Actual,AUDA,2016,year,2016,,line_item,64,Self-Insurance Reserve,6260,City of Cape Town,CPT,-16397157
Audited Actual,AUDA,2016,year,2016,,line_item,65,Revaluation Reserve,6270,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,,line_item,66,Other,6280,City of Cape Town,CPT,0
Audited Actual,AUDA,2016,year,2016,"sum(5900, 5700, 6210, 6220, 6230, 6240, 6250, 6260, 6270, 6280)",subtotal,67,Change To Unappropriated Surplus / (Accumulated Deficit),6700,City of Cape Town,CPT,2908105746
Audited Actual,AUDA,2016,year,2016,,heading,1,OPERATING REVENUE,0100,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,2,Property Rates,0200,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,3,Property Rates - Penalties And Collection Charges,0300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,4,Service Charges,0400,West Coast,DC1,113875025
Audited Actual,AUDA,2016,year,2016,,line_item,5,Rent Of Facilities And Equipment,0700,West Coast,DC1,3035663
Audited Actual,AUDA,2016,year,2016,,line_item,6,Interest Earned - External Investments,0800,West Coast,DC1,17176155
Audited Actual,AUDA,2016,year,2016,,line_item,7,Interest Earned - Outstanding Debtors,1000,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,8,Dividends Received,1100,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,9,Fines,1300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,10,Licenses and Permits,1400,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,11,Agency Services,1500,West Coast,DC1,145936197
Audited Actual,AUDA,2016,year,2016,,line_item,12,Transfers Recognised - Operating,1600,West Coast,DC1,88127238
Audited Actual,AUDA,2016,year,2016,,line_item,13,Transfers Recognised - Capital,1610,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,14,Other Revenue,1700,West Coast,DC1,7712965
Audited Actual,AUDA,2016,year,2016,,line_item,15,"Gain On Disposal Of Property, Plant & Equipment",1800,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(0200, 0300, 0400, 0700, 0800, 1000, 1100, 1300, 1400, 1500, 1600, 1610, 1700, 1800)",subtotal,16,Total Operating Revenue Generated,1900,West Coast,DC1,375863243
Audited Actual,AUDA,2016,year,2016,,line_item,17,Less Revenue Foregone,2000,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,1900 - 2000 or 1900 + 2000 depending on the sign on 2000 such that 2100 < 1900,subtotal,18,Total Direct Operating Revenue,2100,West Coast,DC1,375863243
Audited Actual,AUDA,2016,year,2016,,heading,19,INTERNAL TRANSFERS – (must net out with corresp. items under,2200,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,20,Interest Received - Internal Loans,2300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,21,Internal Recoveries (Activity Based Costing Etc),2500,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,22,Dividends Received - Internal (From Municipal Entities),2600,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(2300, 2500, 2600)",subtotal,23,Total Indirect Operating Revenue,2700,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(2100, 2700)",subtotal,24,Total Operating Revenue,2800,West Coast,DC1,375863243
Audited Actual,AUDA,2016,year,2016,,heading,25,OPERATING EXPENDITURE,2900,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,26,Employee Related Costs - Wages & Salaries,3000,West Coast,DC1,145540680
Audited Actual,AUDA,2016,year,2016,,line_item,27,Employee Related Costs - Social Contributions,3100,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,28,Less Employee Costs Capitalised,3200,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,29,Less Employee Costs Allocated To Other Operating Items,3300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,30,Remuneration Of Councillors,3400,West Coast,DC1,6152615
Audited Actual,AUDA,2016,year,2016,,line_item,31,Debt Impairment,3500,West Coast,DC1,281633
Audited Actual,AUDA,2016,year,2016,,line_item,32,Collection Costs,3600,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,33,Depreciation and Asset Impairment,3700,West Coast,DC1,13597719
Audited Actual,AUDA,2016,year,2016,,line_item,34,Interest Expense - External Borrowings,3900,West Coast,DC1,8943059
Audited Actual,AUDA,2016,year,2016,,line_item,35,Redemption Payments - External Borrowings (Gamap To Remove),4000,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,36,Bulk Purchases,4100,West Coast,DC1,10682893
Audited Actual,AUDA,2016,year,2016,,line_item,37,Other Materials,4110,West Coast,DC1,87268487
Audited Actual,AUDA,2016,year,2016,,line_item,38,Contracted Services,4200,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,39,Grants and Subsidies,4300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,40,Other Expenditure,4400,West Coast,DC1,61806610
Audited Actual,AUDA,2016,year,2016,,line_item,41,"Loss On Disposal Of Property, Plant & Equipment",4500,West Coast,DC1,20284889
Audited Actual,AUDA,2016,year,2016,,line_item,42,Contributions To/(From) Provisions,4550,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(3000, 3100, 3200, 3300, 3400, 3500, 3600, 3700, 3900, 4000, 4100, 4110, 4200, 4300, 4400, 4500, 4550)",subtotal,43,Total Direct Operating Expenditure,4600,West Coast,DC1,354558585
Audited Actual,AUDA,2016,year,2016,,heading,44,INTERNAL TRANSFERS - (must net out with corresp. items under,4700,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,45,Interest - Internal Borrowings,4800,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,46,Internal Charges (Activity Based Costing Etc),5000,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,47,Contributed Assets,5010,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(4800, 5000, 5010)",subtotal,48,Total Indirect Operating Expenditure,5100,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(4600, 5100)",subtotal,49,Total Operating Expenditure,5200,West Coast,DC1,354558585
Audited Actual,AUDA,2016,year,2016,,heading,50,SURPLUS,5300,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,2800 - 5200 or 2800 + 5200 depending on the sign on 5200 such that 5400 < 2800,subtotal,51,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,5400,West Coast,DC1,21304658
Audited Actual,AUDA,2016,year,2016,,line_item,52,Taxation,5500,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,5400 - 5500 or 5400 + 5500 depending on the sign on 5500 such that 5600 < 5400,subtotal,53,Operating Surplus / (Deficit) - After Tax,5600,West Coast,DC1,21304658
Audited Actual,AUDA,2016,year,2016,,line_item,54,Cross Subsidisation,5800,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,55,Plus Interests In Entities Not Wholly Owned,6600,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(5600, 5800, 6600)",subtotal,56,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",5900,West Coast,DC1,21304658
Audited Actual,AUDA,2016,year,2016,,heading,57,OTHER ADJUSTMENTS AND TRANSFERS,6200,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,58,Dividends Paid (Municipal Entities Only),5700,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,59,Asset Financing Reserve (Afr),6210,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,60,Housing Development Fund,6220,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,61,Depreciation Reserve Ex Afr,6230,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,62,Depreciation Reserve Ex Govt Grants,6240,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,63,Depreciation Reserve Ex Donations And Contributions,6250,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,64,Self-Insurance Reserve,6260,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,65,Revaluation Reserve,6270,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,,line_item,66,Other,6280,West Coast,DC1,0
Audited Actual,AUDA,2016,year,2016,"sum(5900, 5700, 6210, 6220, 6230, 6240, 6250, 6260, 6270, 6280)",subtotal,67,Change To Unappropriated Surplus / (Accumulated Deficit),6700,West Coast,DC1,21304658
Audited Actual,AUDA,2016,year,2016,,heading,1,OPERATING REVENUE,0100,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,2,Property Rates,0200,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,3,Property Rates - Penalties And Collection Charges,0300,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,4,Service Charges,0400,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,5,Rent Of Facilities And Equipment,0700,Cacadu,DC10,1394663
Audited Actual,AUDA,2016,year,2016,,line_item,6,Interest Earned - External Investments,0800,Cacadu,DC10,18054689
Audited Actual,AUDA,2016,year,2016,,line_item,7,Interest Earned - Outstanding Debtors,1000,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,8,Dividends Received,1100,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,9,Fines,1300,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,10,Licenses and Permits,1400,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,11,Agency Services,1500,Cacadu,DC10,45797
Audited Actual,AUDA,2016,year,2016,,line_item,12,Transfers Recognised - Operating,1600,Cacadu,DC10,95432020
Audited Actual,AUDA,2016,year,2016,,line_item,13,Transfers Recognised - Capital,1610,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,,line_item,14,Other Revenue,1700,Cacadu,DC10,12884334
Audited Actual,AUDA,2016,year,2016,,line_item,15,"Gain On Disposal Of Property, Plant & Equipment",1800,Cacadu,DC10,0
Audited Actual,AUDA,2016,year,2016,"sum(0200, 0300, 0400, 0700, 0800, 1000, 1100, 1300, 1400, 1500, 1600, 1610, 1700, 1800)",subtotal,16,Total Operating Revenue Generated,1900,Cacadu,DC10,127811503
Audited Actual,AUDA,2016,year,2016,,line_item,17,Less Revenue Foregone,2000,Cacadu,DC10,0
